Santa Monica College - Grade Distribution Spring 2014,,,,,,,,,,,,,,,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
,,NURSNG 30,2860,WILLIAMS E J,,,,,,,,1,9,,10
,,,2861,ISLAS V I,,,,,,,,10,,,10
,,,2862,LEE A K,,,,,,,,10,,,10
,,,2863,STOVALL K,,,,,,,,3,7,,10
,,NURSNG 35,2864,ABERBOOK V A,1,8,21,6,,,,,,,36
,,NURSNG 35,2865,ANGEL V M,,,,,,,,2,8,,10
,,,2866,ABERBOOK V A,,,,,,,,2,8,,10
,,,2867,MCDONALD J M,,,,,,,,2,3,,5
,,,2868,BREGMAN M A,,,,,,,,11,,,11
,,NURSNG 36,2869,LOPEZ G M,3,3,5,2,4,,,,,2,19
,,,2870,LOPEZ G M,9,7,3,,3,,,,,7,29
,,NURSNG 40,2871,ADLER E,5,8,,,,,,,,,13
,,,2872,ADLER E,2,5,,,,,,,,,7
,,NURSNG 40,2873,ESTRELLA D J,,,,,,,,,6,,6
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 47 of 85,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Health Science,NURSNG,NURSNG 40,,2874,ADLER E,,,,,,,,7,,7,
,,,,2876,WISE J K,,,,,,,,7,,7,
,,NURSNG 45,,2877,ABERBOOK V A,8,5,,,,,,,1,14,
,,,,2878,MCCASKILL C J,5,2,,,,,,,,7,
,,NURSNG 45,,2880,SMITH D L,,,,,,,,7,,7,
,,,,2881,ABERBOOK V A,,,,,,,,7,,7,
,,,,2882,ABERBOOK V A,,,,,,,,6,,6,
,,NURSNG 50,,2883,WILLIAMS E J,3,11,8,,,,,,,22,
,,NURSNG 50,,2884,WILLIAMS E J,,,,,,,12,,,12,
,,,,2885,DULI L R,,,,,,,10,,,10,
,RES TH,RES TH,1,4457,SANTANA S A,8,8,4,2,,,,,8,30,
,,RES TH 30,,3146,WELCH M A,10,5,1,1,,,,,1,18,
,,RES TH 70,,3147,SANTANA S A,2,11,4,2,,,,,1,20,
History,ENVRN,ENVRN,32,3263,STEIGER E J,2,4,4,6,,,,,7,23,
,HIST,HIST,1,2333,BYRNE D,9,11,13,7,3,,,,3,46,
,,,,2334,FOGLEMAN A M,8,11,2,1,,,,,2,24,
,,,,2335,CLAYBORNE D,8,12,10,5,8,,,,8,51,
,,,,2336,BENNETT H M,9,10,4,2,9,,,,8,42,
,,,,2337,STILES C L,26,20,14,4,4,,,8,4,80,
,,,,2338,BYRNE D,11,11,5,2,5,,,1,6,41,
,,,,4247,STILES C L,20,26,10,4,3,,10,,6,79,
,,HIST,2,2339,KERZE M,6,8,8,7,,,,1,12,42,
,,,,2340,FRISCH D C W,3,6,7,2,5,,,,14,37,
,,,,2341,KENT M L,8,17,6,4,,,,,6,41,
,,,,2342,MANOFF R J,19,14,6,1,,,,,8,48,
,,,,2343,KENT M L,14,15,3,1,,,,2,4,39,
,,,,2344,VERLET M C,3,8,3,6,4,,1,,6,31,
,,,,2345,VERLET M C,1,5,9,1,9,,1,,3,29,
,,,,3376,VERLET M C,1,6,5,2,5,,,1,5,25,
,,,,4248,RASMUSSEN K A,3,10,9,11,,,,,8,41,
,,HIST,3,4249,STILES C L,36,7,3,2,,,,,1,49,
,,HIST,4,4250,STILES C L,31,4,4,,,,,1,3,43,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 48 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
History,HIST,HIST,5,2346,MOSTKOFF A,25,9,5,6,,,,,5,50,
,,,,2347,MOSTKOFF A,13,9,10,4,,,,,6,42,
,,HIST,6,2348,MOSTKOFF A,18,8,7,6,,1,,,8,48,
,,,,2349,MOSTKOFF A,26,10,,1,,3,,,5,45,
,,HIST,10,2350,KAWAGUCHI L A,,5,6,3,3,,1,,25,43,
,,,,2351,SAAVEDRA Y,13,8,7,4,4,,,4,7,47,
,,,,2352,KAWAGUCHI L A,1,6,13,6,5,,1,,16,48,
,,,,2353,RUIZ R,37,17,,,,1,,,8,63,
,,,,2354,SAAVEDRA Y,9,18,2,2,4,,,,8,43,
,,,,2355,CRUZ J S,18,7,4,5,,,,3,8,45,
,,,,2356,KAWAGUCHI L A,3,3,8,1,3,,1,,13,32,
,,HIST,11,2357,STEIGER E J,6,12,12,2,9,,,,4,45,
,,,,2358,KEVILLE T J,24,11,11,1,,,,,2,49,
,,,,2359,SAAVEDRA Y,5,12,9,4,9,,,,10,49,
,,,,2360,WILKINSON JR E C,21,8,2,5,,3,,,11,50,
,,,,2361,VANBENSCHOTEN W D,6,12,11,4,5,,,1,9,48,
,,,,2362,CRUZ J S,9,9,6,7,,,,,11,42,
,,,,2363,WILKINSON JR E C,20,11,1,,,1,,1,7,41,
,,,,2364,KEVILLE T J,25,10,3,3,6,,,2,2,51,
,,,,2365,NIELSEN C S,13,4,2,3,5,,,1,7,35,
,,,,4251,SLAUGHTER M A,10,16,8,1,3,,,,8,46,
,,HIST,12,2366,CHI J S,12,,9,4,7,,,,9,41,
,,,,2367,NIELSEN C S,5,10,8,1,6,,,3,11,44,
,,,,2368,BORGHEI S C,6,16,8,6,5,,,,7,48,
,,,,2369,KEVILLE T J,33,5,6,3,1,,,,1,49,
,,,,2370,CHI J S,4,17,8,6,3,,,,7,45,
,,,,2371,CHI J S,1,13,8,1,4,,,,11,38,
,,,,2372,GANTNER D C,26,,,,,,,,1,27,
,,,,2373,SLAUGHTER M A,8,15,5,1,4,,,,8,41,
,,,,2374,VANBENSCHOTEN W D,6,11,5,2,3,,1,4,5,37,
,,,,4252,BOLELLI D,10,17,12,1,,,,,8,48,
,,HIST,13,2375,BORGHEI S C,4,3,6,2,9,,,,14,38,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 49 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
History,HIST,HIST,13,2376,GANTNER D C,28,,,,,,,,11,39,
,,,,2377,MCMILLEN R,8,6,2,2,3,,,,7,28,
,,HIST,14,2378,KAWAGUCHI L A,3,1,4,1,4,,1,,27,41,
,,HIST,16,2381,CLAYBORNE D,22,11,7,4,9,,,,6,59,
,,,,2382,MCMILLEN R,7,10,1,3,2,,,,14,37,
,,HIST,19,2383,MOSTKOFF A,28,3,2,2,,,,,8,43,
,,HIST,20,2384,WILKINSON JR E C,15,5,,1,,8,,,12,41,
,,,,2385,VANBENSCHOTEN W D,3,6,5,1,6,,,1,15,37,
,,HIST,22,2386,PETROCELLI R M,7,6,4,1,5,,,,5,28,
,,HIST,25,2387,FRISCH D C W,8,6,6,5,,,,,17,42,
,,HIST,29,2388,PANGBURN K A,10,12,4,3,,1,,1,10,41,
,,HIST,32,2389,STEIGER E J,2,5,3,1,4,,,,2,17,
,,HIST,33,2390,FOGLEMAN A M,10,6,8,1,,,,,8,33,
,,,,2391,GHANBARPOUR C,8,11,6,1,5,,,,7,38,
,,,,2392,PANGBURN K A,5,5,3,2,8,,,,15,38,
,,,,2393,HARTZMARK A L,13,11,3,5,,1,,,6,39,
,,,,2395,HARTZMARK A L,16,9,1,1,7,,,,7,41,
,,HIST,34,2397,PETROCELLI R M,6,7,7,3,,,,,13,36,
,,,,2398,PETROCELLI R M,5,4,4,3,3,,,,2,21,
,,,,2399,GHANBARPOUR C,19,10,5,2,1,,,,3,40,
,,,,2400,PETROCELLI R M,6,3,3,4,11,,,,5,32,
,,,,2401,BENNETT H M,13,2,,,,,,,,15,
,,HIST,39,2402,PETROCELLI R M,6,7,3,3,7,,,,13,39,
,,HIST,41,2403,BOLELLI D,13,15,7,1,,,,1,8,45,
,,HIST,42,2404,RUIZ R,24,13,,,,3,,,5,45,
,,HIST,47,2405,CHI J S,2,4,4,2,1,1,,,5,19,
,,HIST,52,2408,MANOFF R J,14,11,2,,,1,,,2,30,
,,HIST,53,2409,BOLELLI D,16,8,7,1,2,,,,5,39,
,,,,2410,KERZE M,7,5,2,8,,,1,,8,31,
,,HIST,55,2411,KERZE M,7,5,5,6,,,,,14,37,
,,HIST,62,2412,CHI J S,4,9,7,1,6,,,,6,33,
,,HIST,90A,2415,CHI J S,,,,,,,,3,1,4,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 50 of 85,,
Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Kinesiology,HEALTH,HEALTH 10,2326,STRONG L M,10,11,9,3,2,,,,,2,37
,,,2327,KAUFMAN D,9,11,9,1,10,,,,,,40
,,,2328,STRONG L M,14,15,8,,2,,,,,2,41
,,,2329,O'FALLON D R,40,5,1,,4,,,,,4,54
,,,2330,STAFSKY G B,24,3,5,1,9,,,,,5,47
,,,2331,CHAVEZ E C,17,9,12,4,,,,,,2,44
,KIN PE,KIN PE,2,2467,SEYMOUR P S,31,6,,,,,,,3,40
,,KIN PE,3,2468,GARRETT J B,7,3,9,3,9,,,,6,37
,,KIN PE,4,2469,AURA J,20,5,5,7,,,,,4,41
,,KIN PE,5B,2470,KALAFER F,24,2,2,,,,,,4,32
,,KIN PE,9A,2471,BARNETT R T,25,2,1,2,,,,,4,34
,,KIN PE,9B,2472,ROYAL S A,20,1,,,,4,,,2,27
,,KIN PE,9C,2473,JENKINS J M,20,3,1,2,,,,,19,45
,,,2474,NEWBILL I M,6,,7,,,,,,,1,14
,,,2475,JENKINS J M,3,,4,,,,,,,,7
,,KIN PE 10,2476,O'FALLON D R,30,2,1,,1,,,,,4,38
,,,2477,TIAMFOOK M J,25,6,3,1,2,,,,,5,42
,,,2478,BARNETT R T,30,3,,,3,,,,,11,47
,,,2479,SHICKMAN T D,24,6,2,,1,,,,1,8,42
,,,2480,HEROLD M J,36,,,,1,,,,,2,39
,,,2481,PLUTCHOK K A,36,,,,,,,,,6,42
,,,2482,BARNETT R T,22,,1,,4,,,,,18,45
,,,3334,ROQUE E M,6,3,1,,1,,,,,3,14
,,,4270,BENDITSON A,18,,,,,,,,,9,27
,,KIN PE 11A,2484,BARNETT R T,22,4,,,,,,,,5,31
,,,2485,ROQUE E M,21,3,2,1,,,,,1,2,30
,,KIN PE 11B,2486,BARNETT R T,10,5,1,,,,,,,10,26
,,,2487,BARNETT R T,13,6,,1,,,,,,9,29
,,,2488,GARCIA S M,39,3,2,2,,,,,,8,54
,,KIN PE 11C,2489,BARNETT R T,12,5,1,,,,,,,4,22
,,,2490,LINDHEIM G M,20,3,1,,4,,,,,11,39
,,,2491,MURRAY Z M,5,2,2,7,,,,,,8,24
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 51 of 85,
Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Kinesiology,KIN PE,KIN PE 14,2492,BARRON E A,17,2,1,1,,,,,,5,26
,,KIN PE 17,2493,STRONG L M,18,3,,,1,,,,,6,28
,,,2494,STRONG L M,35,7,1,1,1,,,,,7,52
,,KIN PE 19C,2495,SHICKMAN T D,18,5,4,,4,,,,,2,33
,,,2496,SEYMOUR P S,33,1,,,,,,,,7,41
,,KIN PE 19D,2497,SHIMA T H,22,9,,,,,,,,7,38
,,KIN PE 19E,2498,PORTER L A,30,1,,,,,,,,7,38
,,KIN PE 21,2499,BARNETT R T,11,6,,2,,,,,,6,25
,,KIN PE 25A,2500,RALSTON L C,15,3,3,,1,,,,,3,25
,,KIN PE 25B,2501,RALSTON L C,6,2,2,1,2,,,,,2,15
,,KIN PE 25C,2502,RALSTON L C,5,1,,1,1,,,,,1,9
,,KIN PE 41W,2503,EASTCOTT M B,30,1,,,2,,,,,4,37
,,KIN PE 43A,2504,PEHANICH J,25,7,1,,2,,,,,3,38
,,,2505,ENFIELD M D,31,3,1,,,,,,,4,39
,,,2506,ENFIELD M D,32,8,1,,,,,,,3,44
,,KIN PE 43C,2507,PEHANICH J,6,4,,,,,,,,,10
,,,2508,PIERCE T L,11,,,,,,,,,2,13
,,KIN PE 46,4271,MOOREHEAD J R,12,1,1,1,,,,,,2,17
,,KIN PE 48A,2509,CARTER‐AARON L J,,,,,,,,,,6,6
,,,2510,SHIMA T H,34,6,1,,2,,,,1,6,50
,,KIN PE 48B,2511,BULLOCK J A,20,3,,,1,,1,,,7,32
,,,2512,CARTER‐AARON L J,,,,,,,,,,4,4
,,,2513,CHAVEZ E C,20,5,1,,,,,,2,6,34
,,KIN PE 48C,2514,ESKRIDGE B M,12,,,,,,,,,1,13
,,,2515,BULLOCK J A,9,2,,,1,,,1,1,3,17
,,KIN PE 48D,2516,ESKRIDGE B M,16,1,,,,,,,,5,22
,,,2517,BULLOCK J A,6,1,,,1,,,,,2,10
,,KIN PE 49A,2518,ROMAN P A,8,2,,,,,,,,1,11
,,KIN PE 50A,2519,ESKRIDGE B M,9,,,,1,,,,,3,13
,,KIN PE 50C,2520,ESKRIDGE B M,11,1,,,2,,,,,,14
,,KIN PE 53A,2521,LIVSHIN B S,33,3,2,,,,,,1,3,42
,,KIN PE 54A,2522,GAVANKAR S S,6,5,,,,,,,,1,12
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 52 of 85,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Kinesiology,KIN PE,KIN PE 54B,,2523,GAVANKAR S S,5,2,2,,,,,,,9,
,,KIN PE 56A,,2524,TIAMFOOK M J,18,2,2,1,,,,,3,26,
,,KIN PE 57A,,2525,ROQUE E M,28,,,2,1,,,,6,37,
,,KIN PE 57B,,2526,ROQUE E M,15,6,2,,2,,,,2,27,
,,,,4272,RYAN N A,7,2,,,,,,,2,11,
,,KIN PE 57C,,4273,RYAN N A,10,1,,,,,,,5,16,
,,KIN PE 58A,,2527,SANDOVAL H J,32,3,1,,4,,,,11,51,
,,,,2528,BENNETT J L,25,13,1,,2,,,,4,45,
,,,,2529,PORTER L A,33,6,2,,,,,1,3,45,
,,KIN PE 58B,,2530,SANDOVAL H J,18,7,,,2,,,,7,34,
,,,,2531,HUNER K A,8,,1,,2,,,,4,15,
,,,,2532,SANDOVAL H J,38,3,1,,1,,,,4,47,
,,,,2533,HUNER K A,17,10,2,,5,,,2,2,38,
,,KIN PE 58C,,2534,HUNER K A,5,3,,,,,,,3,11,
,,,,2535,BENNETT J L,18,2,6,1,1,,,,8,36,
,,KIN PE 59A,,2536,PIERCE T L,13,,,,,,,,2,15,
,,KIN PE 59B,,2537,PIERCE T L,10,,,,,,,,1,11,
,,KIN PE 88A,,2538,ROQUE E M,4,,,,1,,,,1,6,
,,KIN PE 88B,,2539,ROQUE E M,1,,,,,,,,1,2,
,PRO CR,PRO CR,7,3073,BENDITSON A,18,8,2,1,3,,,,4,36,
,,PRO CR 10,,3074,CHAVEZ E C,10,23,1,2,,,,,10,46,
,,PRO CR 11,,4432,PRITIKIN A,14,13,7,,1,,,,4,39,
,,PRO CR 12,,3075,SHIMA T H,19,5,5,,3,,1,1,7,41,
,,PRO CR 19,,3076,ROQUE E M,10,,,,1,,,,,11,
Library,LIBR,LIBR,1,2544,WOMACK C Z,26,5,5,1,3,,,2,4,46,
,,,,2545,WOMACK C Z,17,3,,1,4,,,1,4,30,
,,,,2546,WOMACK C Z,16,5,4,1,7,,2,,5,40,
Life Science,ANATMY,ANATMY,1,1080,DELL M M,5,3,4,3,3,,,1,11,30,
,,,,1081,HUTCHINSON S C,3,1,1,2,1,,,,26,34,
,,,,1082,STEPHANOU M L,7,1,5,6,,,,,13,32,
,,,,1083,WATSON K R,7,10,6,4,,,,,7,34,
,,,,1084,ZUK P A,14,1,1,2,5,1,,,14,38,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 53 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Life Science,ANATMY,ANATMY,1,1085,VALLE A M,3,3,5,3,,,,,15,29,
,,,,1086,HILL B J,5,8,5,1,,,,,8,27,
,,,,1087,HUTCHINSON S C,3,2,5,2,4,,,,18,34,
,,,,1088,DELL M M,4,5,4,1,4,,,,13,31,
,,,,1089,LE M K,13,4,3,2,2,,,,9,33,
,,,,1090,CABREL C B,11,14,4,1,,,,,3,33,
,,,,1091,FINK S A,21,3,2,1,,1,,,6,34,
,,,,1092,FICKBOHM D J,7,3,5,2,1,,,,11,29,
,,,,1093,FICKBOHM D J,8,7,6,4,3,,,,6,34,
,,,,3266,WISSMANN P B,5,4,3,,,,,,18,30,
,,,,4009,COVITT G S,4,6,9,3,,,,,13,35,
,,,,4010,RINDEN N S,8,9,12,2,,,,,4,35,
,BIOL,BIOL,2,1189,HOUGHTON J L,30,5,7,,,,,1,2,45,
,,,,1190,DELL M M,3,7,3,3,7,,,,18,41,
,,,,1191,SKYDELL J L,3,7,6,3,10,,,,17,46,
,,,,1192,SKYDELL J L,1,7,11,11,5,,1,,12,48,
,,,,1193,CABREL C B,22,12,4,2,3,,,1,1,45,
,,,,1194,NELSON R E,10,14,15,2,4,,,,5,50,
,,,,1195,COLAVITO M C,8,5,7,5,4,,1,2,8,40,
,,,,1196,NELSON R E,10,15,6,2,4,,,1,10,48,
,,,,1197,HUTCHINSON S C,8,5,10,,,,,,9,32,
,,,,1198,MCLAUGHLIN D,8,5,7,2,6,,,,8,36,
,,,,1199,MCLAUGHLIN D,14,5,5,1,1,,,1,11,38,
,,,,1200,HOUGHTON J L,27,7,2,,,,,5,,41,
,,,,3312,BUCHANAN A G,3,,8,3,10,,,,14,38,
,,,,3372,HOUGHTON J L,23,8,4,7,,,,2,9,53,
,,,,4045,ROSTAMI M,26,20,2,2,1,,,6,6,63,
,,,,4046,CASSANO V P,20,8,2,3,5,,18,,5,61,
,,,,4047,CASSANO V P,29,8,3,1,3,,12,,3,59,
,,BIOL,3,1201,KIM‐RAJAB O S,5,7,2,2,,,,1,6,23,
,,,,1202,VON DER OHE C G,13,5,5,3,1,,2,1,5,35,
,,,,1203,SAKAI W H,4,9,9,1,4,,1,,2,30,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 54 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Life Science,BIOL,BIOL,3,1204,SAKAI W H,2,7,10,2,,,,1,9,31,
,,,,1205,JAYACHANDRAN S,12,8,6,,,,,4,8,38,
,,,,1206,SPIEGLER M A,,6,7,1,4,1,,,13,32,
,,,,1207,SPIEGLER M A,3,11,7,2,4,,,,3,30,
,,,,1208,LONDE S P,1,8,9,3,6,,,2,7,36,
,,,,1209,FENNOY S L,4,8,10,2,4,,,3,3,34,
,,,,1210,SAKAI W H,2,4,13,3,,,1,,8,31,
,,,,1211,SAKAI W H,6,3,12,3,1,,,1,3,29,
,,,,1212,NICHOLS L B,8,10,6,4,1,,1,1,2,33,
,,,,1213,CHEN T T,3,9,6,1,,,,3,8,30,
,,,,1214,RAYMER P C,10,8,8,2,,,,2,7,37,
,,,,1215,KIM‐RAJAB O S,11,5,1,3,1,,,1,7,29,
,,,,1216,KIM‐RAJAB O S,9,3,5,2,2,,,1,7,29,
,,,,1217,FENNOY S L,4,9,6,2,,,,1,7,29,
,,,,4048,ROMERO R,6,11,4,6,3,,,,1,31,
,,,,4049,KAY B W,11,11,2,4,2,,,2,4,36,
,,,,4050,GRAHAM E A,6,6,11,,,,,2,8,33,
,,,,4051,CHEN T T,4,6,7,2,2,,,4,6,31,
,,BIOL,9,1218,SMITH LA M,12,9,3,6,6,,,,6,42,
,,,,1219,JORDAN E A,10,6,12,4,3,1,3,6,,45,
,,,,1220,JORDAN E A,1,12,13,1,4,,,5,4,40,
,,,,1221,PRICE W M,8,14,4,3,,,11,,3,43,
,,,,1222,JORDAN E A,8,10,12,4,,,,3,5,42,
,,,,1223,SAKURAI D S,5,7,14,3,4,,,2,10,45,
,,,,1224,SAKURAI D S,5,8,13,1,2,,,1,14,44,
,,,,3359,SMITH LA M,12,5,2,2,5,,,3,10,39,
,,BIOL,15,1225,TARVYD E S,4,6,15,3,1,,,,4,33,
,,,,1226,TARVYD E S,5,4,4,4,3,,,,6,26,
,,,,1227,BAGHDASARIAN G,5,9,5,5,2,1,,,7,34,
,,BIOL,15N,4052,MOSS J L,5,7,8,2,2,,,1,1,26,
,,BIOL,21,1228,COLAVITO M C,7,11,10,2,3,,,,2,35,
,,,,1229,COLAVITO M C,11,7,10,2,,,,,1,31,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 55 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Life Science,BIOL,BIOL,21,1230,SCURIC Z,5,11,9,1,,,,1,7,34,
,,,,4053,CHEN T T,3,5,4,1,,,,,17,30,
,,BIOL,22,1231,BOBER M A,11,13,4,1,,,,,10,39,
,,,,1232,BOBER M A,5,16,7,1,,,,,8,37,
,,BIOL,23,1233,BAKER E H,5,9,3,1,1,,,,4,23,
,,,,1234,BAKER E H,6,6,4,,,,,,6,22,
,BOTANY,BOTANY,1,1240,BAKER E H,9,7,6,,,,,,6,28,
,,,,1241,TOWER J A,3,7,2,1,3,,1,,9,26,
,,,,1242,TOWER J A,3,6,3,2,3,,,,7,24,
,,,,1243,AZUMA K K,2,6,2,1,1,,,1,15,28,
,,BOTANY,3,1244,TOWER J A,10,5,3,1,1,,,,6,26,
,MCRBIO,MCRBIO,1,2700,LEDEZMA M G,6,8,5,2,,,,,4,25,
,,,,2701,BUCHANAN A G,6,10,8,,,,,,2,26,
,,,,2702,BUCHANAN A G,8,9,5,3,,,,,1,26,
,,,,2703,KLUCKHOHN JONES L W,5,16,6,,,,,,,27,
,MLT,MLT,5,2747,GAGNE C A,2,8,1,,,,,,,11,
,NUTR,NUTR,1,2887,ORTEGA Y,8,10,9,7,2,,,,12,48,
,,,,2888,STAFSKY G B,23,8,6,2,2,,,,3,44,
,,,,2889,GONZALEZ C L,7,9,10,6,4,,,,9,45,
,,,,2890,ORTEGA Y,7,15,14,10,,,,,5,51,
,,,,2891,NOVAK D S,7,11,13,5,1,,,,7,44,
,,,,2892,GONZALEZ C L,11,12,7,1,7,,,,7,45,
,,,,2893,ORTEGA Y,14,10,5,2,3,,,,6,40,
,,,,2894,GONZALEZ C L,3,15,6,3,4,,,,2,33,
,,,,2895,STAFSKY G B,20,10,4,1,2,,,,4,41,
,,,,2896,NOVAK D S,9,10,8,2,2,,,,9,40,
,,,,2897,RICHWINE D R,25,7,6,2,,,,1,1,42,
,,,,3371,NOVAK D S,4,8,3,2,,,,1,9,27,
,,,,4392,RICHWINE D R,15,19,2,,,,,,5,41,
,,NUTR,7,2898,GONZALEZ C L,9,9,2,2,1,,,,4,27,
,,,,2899,GONZALEZ C L,8,7,8,2,2,,,,10,37,
,,NUTR,4,2900,ORTEGA Y,11,10,10,4,6,,,,7,48,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 56 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Life Science,NUTR,NUTR,4,2901,ORTEGA Y,13,14,11,2,3,,,1,5,49,
,PHYS,PHYS,3,3001,AZUMA K K,4,3,2,,,1,,,11,21,
,,,,3002,JOHNSON JA J,8,7,4,,,,,,,19,
,,,,3004,VON DER OHE C G,7,10,3,1,,,,,3,24,
,,,,3005,VON DER OHE C G,9,3,4,3,1,1,,,4,25,
,,,,3006,STEPHANOU M L,4,7,2,6,1,,,,6,26,
,,,,3007,BOBER M A,6,6,6,2,,1,,,5,26,
,,,,3253,WISSMANN P B,7,2,3,2,,1,,,7,22,
,,,,4421,PRICE W M,6,6,6,,,,,,5,23,
,ZOOL,ZOOL,5,3251,TARVYD E S,7,9,10,1,,,,1,7,35,
,,,,3252,MOSS J L,8,5,8,4,3,,,,3,31,
,,,,4481,PATEL A,16,8,5,1,1,,,1,4,36,
Math,CS,CS,10,4107,NESTLER A E,,1,1,,,,,,8,10,
,MATH,MATH,2,2548,SASO M,2,3,5,3,5,,,,26,44,
,,,,2549,JIMENEZ B S,8,10,15,5,4,,,,5,47,
,,,,2550,MURRAY D B,7,8,9,2,5,,,,13,44,
,,,,2551,MCGRAW C K,6,4,1,5,,,,,12,28,
,,,,2552,LONDON J S,3,3,3,5,11,,,,14,39,
,,,,2553,LEE P H,8,2,4,,7,,,,13,34,
,,,,2554,BOOSHERI S G,9,3,4,5,2,,1,1,10,35,
,,,,2555,SMITH S P,14,6,3,5,11,,,,11,50,
,,,,2556,FINE R F,7,8,5,2,10,,,1,18,51,
,,,,4275,RAMSEY E D,7,5,5,3,4,,,,12,36,
,,,,4276,LAI I,9,9,10,5,5,,,,11,49,
,,,,4277,GARCIA E E,3,9,13,5,3,,,,9,42,
,,,,4278,PACHAS‐FLORES W,9,9,8,3,6,,,,13,48,
,,MATH,7,2557,HONG A M,2,1,3,3,5,,,,8,22,
,,,,2558,KONYA W,1,2,2,2,4,,,,11,22,
,,,,2559,RODAS B G,5,9,2,1,3,,,,24,44,
,,,,2560,JIMENEZ B S,10,12,4,9,6,,,,12,53,
,,,,2561,MAZOROW M M,12,2,3,3,6,1,,,20,47,
,,,,2562,MCGRAW C K,4,9,5,,2,,,,26,46,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 57 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,7,2563,MURRAY D B,6,12,10,2,6,,,,11,47,
,,,,2564,NESTLER A E,,2,2,5,4,,,,27,40,
,,,,2565,SOLEYMANI S,14,9,5,5,5,,,,13,51,
,,,,4279,FRY G P,5,7,8,3,8,,,,9,40,
,,,,4280,JAHANGARD E,4,2,4,3,8,,,,19,40,
,,,,4281,ASKARIAN S N,9,5,6,5,6,,,,13,44,
,,,,4282,MALAKAR S R,2,1,8,10,8,,,,11,40,
,,MATH,8,2566,EDINGER G C,6,3,5,1,6,,,,21,42,
,,,,2567,WONG B L,2,5,5,7,5,,,,21,45,
,,,,2568,RODAS B G,9,8,8,3,2,,,,8,38,
,,,,2569,JIMENEZ B S,6,15,7,3,5,,,,15,51,
,,,,2570,HONG A M,1,2,1,1,2,,,,7,14,
,,,,4283,NESTLER A E,1,7,5,5,5,,,,16,39,
,,,,4284,MARDIROSIAN R,15,14,6,6,3,,,,10,54,
,,,,4285,ZAKERI G A,7,15,13,4,5,,,,6,50,
,,MATH,10,4286,NESTLER A E,1,1,4,,1,,,,10,17,
,,MATH,11,2571,HONG A M,2,6,7,6,8,,,,6,35,
,,,,2572,KONYA W,1,13,10,2,5,,,,9,40,
,,,,4287,NESTLER A E,2,5,6,5,3,,,,14,35,
,,MATH,13,2573,EDINGER G C,6,5,6,1,5,,,,14,37,
,,,,4288,ASKARIAN S N,10,7,7,2,1,,,,9,36,
,,MATH,15,2574,KONYA W,3,12,1,3,3,,,,12,34,
,,,,2575,JAHANGARD E,7,4,5,3,6,,,,12,37,
,,,,4289,ZAKERI G A,8,9,4,5,2,,,,9,37,
,,MATH,18,2576,CHO M,1,4,6,2,9,,2,,19,43,
,,,,2577,WANG E,2,2,12,3,8,,,,12,39,
,,,,2578,BOOSHERI S G,,3,5,4,9,,1,,11,33,
,,,,2579,TSVIKYAN A,4,9,7,3,4,,,,17,44,
,,,,2580,GREEN T R,5,7,7,14,,,1,,13,47,
,,,,2581,FINE R F,4,8,6,3,9,,,,8,38,
,,,,2582,WARD J E,7,6,6,6,3,,,,12,40,
,,,,2583,KORKHMAZYAN N N,3,6,7,10,4,,,,13,43,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 58 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
